scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_main_RI2_00220,RI2,fast,Greedy-Time-SoftPenalty,1,,5,426.633319,78.856231,20902.519863,0.0,2.979401,74.520578,76.010279,76.010279,139,0,9112467017|3802957230|7994669419|8725243577|9591750544,39.762
eval_main_RI2_00220,RI2,fast,Greedy-HazardAware,1,,5,422.719139,79.014745,21919.511762,0.0,2.77465,69.986757,71.374083,71.374083,141,0,9112467017|3802957230|7994669419|8725243577|9591750544,45.0262
eval_main_RI2_00220,RI2,fast,Macro-DP-Oracle,1,,5,410.336524,74.722116,18642.111007,0.0,2.795727,76.894503,78.292367,78.292367,112,0,9112467017|9591750544|3802957230|7994669419|8725243577,0.0475
eval_main_RI2_00220,RI2,fast,Macro-DQN,1,,5,410.336524,74.722116,18642.111007,0.0,2.795727,76.894503,78.292367,78.292367,112,0,9112467017|9591750544|3802957230|7994669419|8725243577,40.6287
eval_main_RI2_00221,RI2,fast,Greedy-Time-Base,1,,5,264.695504,50.427545,15101.49168,0.0,1.368149,39.411394,40.095469,40.095469,127,0,16987976|6179941098|7904540577|3555331600|3806855135,30.7735
eval_main_RI2_00221,RI2,fast,Greedy-Time-SoftPenalty,1,,5,174.438592,37.004374,15029.535077,0.0,0.657634,9.167355,9.496172,9.496172,106,0,16987976|6179941098|3806855135|7904540577|3555331600,26.0447
eval_main_RI2_00221,RI2,fast,Greedy-HazardAware,1,,5,174.438592,37.004374,15029.535077,0.0,0.657634,9.167355,9.496172,9.496172,106,0,16987976|6179941098|3806855135|7904540577|3555331600,23.6293
eval_main_RI2_00221,RI2,fast,Macro-DP-Oracle,1,,5,174.438592,37.004374,15029.535077,0.0,0.657634,9.167355,9.496172,9.496172,106,0,16987976|6179941098|3806855135|7904540577|3555331600,0.0431
eval_main_RI2_00221,RI2,fast,Macro-DQN,1,,5,174.438592,37.004374,15029.535077,0.0,0.657634,9.167355,9.496172,9.496172,106,0,16987976|6179941098|3806855135|7904540577|3555331600,27.6725
eval_main_RI2_00222,RI2,fast,Greedy-Time-Base,1,,5,888.378847,156.845046,33225.628815,0.0,7.342682,188.64298,192.314321,192.314321,144,0,9110206049|1118275349|3460843992|6359893753|3460825611,51.1237
eval_main_RI2_00222,RI2,fast,Greedy-Time-SoftPenalty,1,,5,669.891879,126.021382,35520.951851,0.0,4.983196,107.645471,110.137069,110.137069,164,0,9110206049|1118275349|3460843992|6359893753|3460825611,52.9415
