scenario_id,ri_key,profile,algorithm,success,failure_reason,delivered,objective,travel_time_min,distance_m,flood_exposure,landslide_exposure,blockage_exposure,risk_exposure,common_risk_exposure,hops,replan_count,visit_order,wall_time_ms
eval_risk_time_tradeoff_RI2_00015,RI2,fast,Greedy-HazardAware,1,,5,425.036648,81.783741,25421.28918,0.0,2.121224,59.637839,60.698451,60.698451,214,0,2101075696|3802979125|12702349158|9998741504|3802786581,37.3194
eval_risk_time_tradeoff_RI2_00015,RI2,fast,Macro-DP-Oracle,1,,5,375.021695,75.414016,26566.16351,0.0,2.40882,38.098888,39.303298,39.303298,173,0,3802786581|3802979125|2101075696|12702349158|9998741504,0.0434
eval_risk_time_tradeoff_RI2_00015,RI2,fast,Macro-DQN,1,,5,375.021695,75.414016,26566.16351,0.0,2.40882,38.098888,39.303298,39.303298,173,0,3802786581|3802979125|2101075696|12702349158|9998741504,43.2323
eval_risk_time_tradeoff_RI2_00016,RI2,fast,Greedy-Time-Base,1,,5,532.372738,99.175528,26578.151824,0.0,5.352919,88.934535,91.610995,91.610995,154,0,3527889142|5223364679|5223364683|3803201384|3804362883,41.9949
eval_risk_time_tradeoff_RI2_00016,RI2,fast,Greedy-Time-SoftPenalty,1,,5,463.011631,89.01671,26773.747005,0.0,4.602412,65.129358,67.430564,67.430564,135,0,3527889142|5223364679|5223364683|3803201384|3804362883,41.7174
eval_risk_time_tradeoff_RI2_00016,RI2,fast,Greedy-HazardAware,1,,5,463.011631,89.01671,26773.747005,0.0,4.602412,65.129358,67.430564,67.430564,135,0,3527889142|5223364679|5223364683|3803201384|3804362883,43.1426
eval_risk_time_tradeoff_RI2_00016,RI2,fast,Macro-DP-Oracle,1,,5,463.011631,89.01671,26773.747005,0.0,4.602412,65.129358,67.430564,67.430564,135,0,3527889142|5223364679|5223364683|3803201384|3804362883,0.046
eval_risk_time_tradeoff_RI2_00016,RI2,fast,Macro-DQN,1,,5,463.011631,89.01671,26773.747005,0.0,4.602412,65.129358,67.430564,67.430564,135,0,3527889142|5223364679|5223364683|3803201384|3804362883,46.8945
eval_risk_time_tradeoff_RI2_00017,RI2,fast,Greedy-Time-Base,1,,5,581.169474,106.511293,26723.203499,0.0,5.984346,104.707427,107.6996,107.6996,176,0,1251436457|7895939727|9110710364|9113120940|8724593181,52.7788
eval_risk_time_tradeoff_RI2_00017,RI2,fast,Greedy-Time-SoftPenalty,1,,5,490.121117,97.821536,33149.89045,0.0,5.188442,52.36162,54.955841,54.955841,194,0,9113120940|8724593181|9110710364|7895939727|1251436457,46.0442
eval_risk_time_tradeoff_RI2_00017,RI2,fast,Greedy-HazardAware,1,,5,561.095393,111.192298,36770.701687,0.0,6.271604,63.298806,66.434608,66.434608,222,0,9113120940|9110710364|7895939727|1251436457|8724593181,47.5683
eval_risk_time_tradeoff_RI2_00017,RI2,fast,Macro-DP-Oracle,1,,5,448.979931,87.733459,27902.886527,0.0,4.723941,56.250067,58.612038,58.612038,182,0,1251436457|7895939727|9110710364|9113120940|8724593181,0.049
eval_risk_time_tradeoff_RI2_00017,RI2,fast,Macro-DQN,1,,5,483.054169,96.482892,32783.230356,0.0,4.886633,51.374071,53.817388,53.817388,194,0,7895939727|9110710364|9113120940|8724593181|1251436457,52.2328
eval_risk_time_tradeoff_RI2_00018,RI2,fast,Greedy-Time-Base,1,,5,500.999178,93.185106,24882.613479,0.0,4.934644,84.360083,86.827405,86.827405,148,0,7907429837|1631322481|3802960328|8725155959|5519918475,37.7227
eval_risk_time_tradeoff_RI2_00018,RI2,fast,Greedy-Time-SoftPenalty,1,,5,388.318249,77.359488,26209.308387,0.0,3.694332,42.206716,44.053882,44.053882,166,0,7907429837|1631322481|3802960328|8725155959|5519918475,39.8942
eval_risk_time_tradeoff_RI2_00018,RI2,fast,Greedy-HazardAware,1,,5,388.318249,77.359488,26209.308387,0.0,3.694332,42.206716,44.053882,44.053882,166,0,7907429837|1631322481|3802960328|8725155959|5519918475,41.2688
eval_risk_time_tradeoff_RI2_00018,RI2,fast,Macro-DP-Oracle,1,,5,388.318249,77.359488,26209.308387,0.0,3.694332,42.206716,44.053882,44.053882,166,0,7907429837|1631322481|3802960328|8725155959|5519918475,0.0469
eval_risk_time_tradeoff_RI2_00018,RI2,fast,Macro-DQN,1,,5,388.44435,77.385703,26221.367558,0.0,3.694332,42.206716,44.053882,44.053882,167,0,7907429837|1631322481|8725155959|3802960328|5519918475,49.0209
eval_risk_time_tradeoff_RI2_00019,RI2,fast,Greedy-Time-Base,1,,5,386.539075,71.507372,19179.948172,0.0,2.377168,66.903574,68.092157,68.092157,176,0,538693003|3530013062|7872241810|7904547306|3527891609,42.8954
